id,sessiondate,sessiontime,procedure,stage,visresp,visrt,confresp,confrt,trial
8977,4/10/2012,11:26:38,ThankYou,ReversalOpp,1,7515,,,33
9076,8/1/2011,16:39:44,Practice1,List2,,,,,-4
9076,8/1/2011,16:39:44,Practice1,List2,,,,,-3
9076,8/1/2011,16:39:44,Practice1,List2,1,1783,1,816,-2
9076,8/1/2011,16:39:44,Practice1,List2,,,2,269,-1
9076,8/1/2011,16:39:44,PracticeOver,List2,,,,,0
9076,8/1/2011,16:39:44,CSminus,Acquisition,1,885,,,1
9076,8/1/2011,16:39:44,CSplusUS,Acquisition,1,823,1,773,2
9076,8/1/2011,16:39:44,CSminus,Acquisition,1,763,1,621,3
9076,8/1/2011,16:39:44,CSplusUS,Acquisition,1,616,1,735,4
9076,8/1/2011,16:39:44,CSminus,Acquisition,1,687,1,467,5
9076,8/1/2011,16:39:44,CSplusUS,Acquisition,1,420,1,611,6
9076,8/1/2011,16:39:44,CSminus,Acquisition,1,392,1,600,7
9076,8/1/2011,16:39:44,CSplusUS,Acquisition,1,461,1,538,8
9076,8/1/2011,16:39:44,CSminus,Acquisition,1,424,1,471,9
9076,8/1/2011,16:39:44,CSminus,Acquisition,1,465,1,382,10
9076,8/1/2011,16:39:44,CSplusUS,Acquisition,1,1092,1,456,11
9076,8/1/2011,16:39:44,CSplusUS,Acquisition,1,506,1,741,12
9076,8/1/2011,16:39:44,CSminus,Acquisition,1,492,1,441,13
9076,8/1/2011,16:39:44,CSplusUS,Acquisition,1,603,1,451,14
9076,8/1/2011,16:39:44,CSplusUS,Acquisition,1,501,1,513,15
9076,8/1/2011,16:39:44,CSminus,Acquisition,1,457,1,343,16
9076,8/1/2011,16:39:44,CSminusRev,Reversal,1,414,1,365,17
9076,8/1/2011,16:39:44,CSplusUSRev,Reversal,1,594,1,378,18
9076,8/1/2011,16:39:44,CSplusUSRev,Reversal,1,472,1,341,19
9076,8/1/2011,16:39:44,CSminusRev,Reversal,1,436,1,418,20
9076,8/1/2011,16:39:44,CSminusRev,Reversal,1,438,1,356,21
9076,8/1/2011,16:39:44,CSplusUSRev,Reversal,1,458,1,472,22
9076,8/1/2011,16:39:44,CSminusRev,Reversal,1,385,1,449,23
9076,8/1/2011,16:39:44,CSminusRev,Reversal,1,436,1,418,24
9076,8/1/2011,16:39:44,CSplusUSRev,Reversal,1,613,1,333,25
9076,8/1/2011,16:39:44,CSminusRev,Reversal,1,573,1,502,26
9076,8/1/2011,16:39:44,CSplusUSRev,Reversal,1,583,1,335,27
9076,8/1/2011,16:39:44,CSminusRev,Reversal,1,677,1,394,28
9076,8/1/2011,16:39:44,CSplusUSRev,Reversal,1,479,1,283,29
9076,8/1/2011,16:39:44,CSminusRev,Reversal,1,461,1,523,30
9076,8/1/2011,16:39:44,CSplusUSRev,Reversal,1,546,1,428,31
9076,8/1/2011,16:39:44,CSplusUSRev,Reversal,1,463,1,285,32
9076,8/1/2011,16:39:44,ThankYou,Reversal,,,,,33
9090,4/7/2012,13:42:46,Practice1,List2,,,,,-4
9090,4/7/2012,13:42:46,Practice1,List2,,,1,492,-3
9090,4/7/2012,13:42:46,Practice1,List2,1,691,1,728,-2
9090,4/7/2012,13:42:46,Practice1,List2,1,880,1,301,-1
9090,4/7/2012,13:42:46,PracticeOver,List2,,,,,0
9090,4/7/2012,13:42:46,CSplusUSRev,AcquisitionOpp,1,1085,1,433,1
9090,4/7/2012,13:42:46,CSminusRev,AcquisitionOpp,1,845,1,412,2
9090,4/7/2012,13:42:46,CSplusUSRev,AcquisitionOpp,1,1272,1,661,3
9090,4/7/2012,13:42:46,CSminusRev,AcquisitionOpp,1,776,1,457,4
9090,4/7/2012,13:42:46,CSminusRev,AcquisitionOpp,1,820,1,467,5
9090,4/7/2012,13:42:46,CSplusUSRev,AcquisitionOpp,,,2,102,6
9090,4/7/2012,13:42:46,CSplusUSRev,AcquisitionOpp,2,1070,2,787,7
9090,4/7/2012,13:42:46,CSminusRev,AcquisitionOpp,2,1193,3,905,8
9090,4/7/2012,13:42:46,CSplusUSRev,AcquisitionOpp,2,826,3,841,9
9090,4/7/2012,13:42:46,CSminusRev,AcquisitionOpp,2,964,3,621,10
9090,4/7/2012,13:42:46,CSplusUSRev,AcquisitionOpp,1,1146,2,925,11
9090,4/7/2012,13:42:46,CSminusRev,AcquisitionOpp,2,805,3,788,12
9090,4/7/2012,13:42:46,CSminusRev,AcquisitionOpp,2,1034,3,529,13
9090,4/7/2012,13:42:46,CSplusUSRev,AcquisitionOpp,2,849,3,623,14
9090,4/7/2012,13:42:46,CSplusUSRev,AcquisitionOpp,2,690,3,550,15
9090,4/7/2012,13:42:46,CSminusRev,AcquisitionOpp,2,734,3,512,16
9090,4/7/2012,13:42:46,CSplusUS,ReversalOpp,2,968,3,625,17
9090,4/7/2012,13:42:46,CSminus,ReversalOpp,1,1582,3,623,18
9090,4/7/2012,13:42:46,CSminus,ReversalOpp,1,1018,3,561,19
9090,4/7/2012,13:42:46,CSplusUS,ReversalOpp,2,944,3,634,20
9090,4/7/2012,13:42:46,CSminus,ReversalOpp,1,990,3,615,21
9090,4/7/2012,13:42:46,CSplusUS,ReversalOpp,2,699,3,719,22
9090,4/7/2012,13:42:46,CSminus,ReversalOpp,1,640,3,502,23
9090,4/7/2012,13:42:46,CSplusUS,ReversalOpp,2,838,3,660,24
9090,4/7/2012,13:42:46,CSminus,ReversalOpp,1,840,3,550,25
9090,4/7/2012,13:42:46,CSplusUS,ReversalOpp,2,845,3,491,26
9090,4/7/2012,13:42:46,CSminus,ReversalOpp,1,597,3,541,27
9090,4/7/2012,13:42:46,CSplusUS,ReversalOpp,2,493,3,520,28
9090,4/7/2012,13:42:46,CSplusUS,ReversalOpp,2,577,3,490,29
9090,4/7/2012,13:42:46,CSminus,ReversalOpp,1,771,3,548,30
9090,4/7/2012,13:42:46,CSminus,ReversalOpp,1,531,3,461,31
9090,4/7/2012,13:42:46,CSplusUS,ReversalOpp,2,529,3,588,32
9090,4/7/2012,13:42:46,ThankYou,ReversalOpp,1,4871,,,33
9175,9/16/2011,16:48:42,Practice1,List2,,,,,-4
9175,9/16/2011,16:48:42,Practice1,List2,2,1349,1,1903,-3
9175,9/16/2011,16:48:42,Practice1,List2,1,1231,1,1069,-2
9175,9/16/2011,16:48:42,Practice1,List2,2,976,1,521,-1
9175,9/16/2011,16:48:42,PracticeOver,List2,,,,,0
9175,9/16/2011,16:48:42,CSplusUSRev,AcquisitionOpp,1,1040,1,470,1
9175,9/16/2011,16:48:42,CSminusRev,AcquisitionOpp,1,465,1,574,2
9175,9/16/2011,16:48:42,CSplusUSRev,AcquisitionOpp,2,1172,1,581,3
9175,9/16/2011,16:48:42,CSminusRev,AcquisitionOpp,1,619,1,546,4
9175,9/16/2011,16:48:42,CSminusRev,AcquisitionOpp,2,594,1,458,5
9175,9/16/2011,16:48:42,CSplusUSRev,AcquisitionOpp,1,653,1,690,6
9175,9/16/2011,16:48:42,CSplusUSRev,AcquisitionOpp,1,748,1,830,7
9175,9/16/2011,16:48:42,CSminusRev,AcquisitionOpp,2,506,1,341,8
9175,9/16/2011,16:48:42,CSplusUSRev,AcquisitionOpp,1,845,1,412,9
9175,9/16/2011,16:48:42,CSminusRev,AcquisitionOpp,1,481,1,285,10
9175,9/16/2011,16:48:42,CSplusUSRev,AcquisitionOpp,2,638,1,341,11
9175,9/16/2011,16:48:42,CSminusRev,AcquisitionOpp,1,549,1,462,12
9175,9/16/2011,16:48:42,CSminusRev,AcquisitionOpp,1,1128,1,363,13
9175,9/16/2011,16:48:42,CSplusUSRev,AcquisitionOpp,1,534,1,397,14
9175,9/16/2011,16:48:42,CSplusUSRev,AcquisitionOpp,1,1073,1,358,15
9175,9/16/2011,16:48:42,CSminusRev,AcquisitionOpp,1,478,1,394,16
9175,9/16/2011,16:48:42,CSplusUS,ReversalOpp,2,680,1,685,17
9175,9/16/2011,16:48:42,CSminus,ReversalOpp,2,954,1,465,18
9175,9/16/2011,16:48:42,CSminus,ReversalOpp,1,603,1,706,19
9175,9/16/2011,16:48:42,CSplusUS,ReversalOpp,1,338,1,596,20
9175,9/16/2011,16:48:42,CSminus,ReversalOpp,2,779,1,476,21
9175,9/16/2011,16:48:42,CSplusUS,ReversalOpp,1,510,1,585,22
9175,9/16/2011,16:48:42,CSminus,ReversalOpp,1,687,1,1027,23
9175,9/16/2011,16:48:42,CSplusUS,ReversalOpp,1,504,1,291,24
9175,9/16/2011,16:48:42,CSminus,ReversalOpp,1,602,1,556,25
9175,9/16/2011,16:48:42,CSplusUS,ReversalOpp,1,514,1,366,26
9175,9/16/2011,16:48:42,CSminus,ReversalOpp,2,460,1,410,27
9175,9/16/2011,16:48:42,CSplusUS,ReversalOpp,1,335,1,625,28
9175,9/16/2011,16:48:42,CSplusUS,ReversalOpp,1,453,1,595,29
9175,9/16/2011,16:48:42,CSminus,ReversalOpp,2,712,1,764,30
9175,9/16/2011,16:48:42,CSminus,ReversalOpp,1,539,1,485,31
9175,9/16/2011,16:48:42,CSplusUS,ReversalOpp,2,1126,1,473,32
9175,9/16/2011,16:48:42,ThankYou,ReversalOpp,1,6673,,,33
9178,1/12/2012,16:46:13,Practice1,List2,1,1536,1,1730,-4
9178,1/12/2012,16:46:13,Practice1,List2,2,762,1,1372,-3
9178,1/12/2012,16:46:13,Practice1,List2,2,922,2,1093,-2
9178,1/12/2012,16:46:13,Practice1,List2,1,662,2,1275,-1
9178,1/12/2012,16:46:13,PracticeOver,List2,,,,,0
9178,1/12/2012,16:46:13,CSplusUS,Acquisition,2,672,1,1205,1
9178,1/12/2012,16:46:13,CSminus,Acquisition,1,1395,1,1964,2
9178,1/12/2012,16:46:13,CSplusUS,Acquisition,1,1155,2,1205,3
9178,1/12/2012,16:46:13,CSminus,Acquisition,2,1618,1,1137,4
9178,1/12/2012,16:46:13,CSplusUS,Acquisition,2,1472,2,1717,5
9178,1/12/2012,16:46:13,CSplusUS,Acquisition,1,1549,1,1775,6
9178,1/12/2012,16:46:13,CSminus,Acquisition,1,902,2,722,7
9178,1/12/2012,16:46:13,CSplusUS,Acquisition,2,906,,,8
9178,1/12/2012,16:46:13,CSminus,Acquisition,1,379,2,1357,9
9178,1/12/2012,16:46:13,CSplusUS,Acquisition,2,364,2,589,10
9178,1/12/2012,16:46:13,CSminus,Acquisition,1,435,2,1041,11
9178,1/12/2012,16:46:13,CSplusUS,Acquisition,2,413,2,812,12
9178,1/12/2012,16:46:13,CSminus,Acquisition,1,369,2,962,13
9178,1/12/2012,16:46:13,CSminus,Acquisition,2,648,2,718,14
9178,1/12/2012,16:46:13,CSplusUS,Acquisition,1,895,1,970,15
9178,1/12/2012,16:46:13,CSminus,Acquisition,1,1009,2,649,16
9178,1/12/2012,16:46:13,CSplusUSRev,Reversal,2,468,2,512,17
9178,1/12/2012,16:46:13,CSminusRev,Reversal,1,682,2,462,18
9178,1/12/2012,16:46:13,CSplusUSRev,Reversal,2,416,1,783,19
9178,1/12/2012,16:46:13,CSminusRev,Reversal,2,1365,1,943,20
9178,1/12/2012,16:46:13,CSplusUSRev,Reversal,2,342,2,712,21
9178,1/12/2012,16:46:13,CSminusRev,Reversal,1,665,2,718,22
9178,1/12/2012,16:46:13,CSminusRev,Reversal,1,494,1,826,23
9178,1/12/2012,16:46:13,CSplusUSRev,Reversal,1,1511,2,1019,24
9178,1/12/2012,16:46:13,CSplusUSRev,Reversal,2,1895,1,811,25
9178,1/12/2012,16:46:13,CSminusRev,Reversal,1,360,2,489,26
9178,1/12/2012,16:46:13,CSminusRev,Reversal,2,475,2,520,27
9178,1/12/2012,16:46:13,CSplusUSRev,Reversal,1,1224,,,28
9178,1/12/2012,16:46:13,CSminusRev,Reversal,1,389,2,581,29
9178,1/12/2012,16:46:13,CSplusUSRev,Reversal,2,651,1,1392,30
9178,1/12/2012,16:46:13,CSminusRev,Reversal,2,486,2,1138,31
9178,1/12/2012,16:46:13,CSplusUSRev,Reversal,2,874,1,1063,32
9178,1/12/2012,16:46:13,ThankYou,Reversal,1,3695,,,33
9247,8/19/2011,15:09:10,Practice1,List2,,,1,228,-4
9247,8/19/2011,15:09:10,Practice1,List2,2,653,1,1181,-3
9247,8/19/2011,15:09:10,Practice1,List2,1,859,1,1000,-2
9247,8/19/2011,15:09:10,Practice1,List2,2,740,1,1031,-1
9247,8/19/2011,15:09:10,PracticeOver,List2,,,,,0
9247,8/19/2011,15:09:10,CSminus,Acquisition,1,669,1,930,1
9247,8/19/2011,15:09:10,CSplusUS,Acquisition,2,834,1,496,2
9247,8/19/2011,15:09:10,CSminus,Acquisition,1,778,2,779,3
9247,8/19/2011,15:09:10,CSplusUS,Acquisition,1,601,1,656,4
9247,8/19/2011,15:09:10,CSminus,Acquisition,1,675,1,760,5
9247,8/19/2011,15:09:10,CSplusUS,Acquisition,1,1039,1,822,6
9247,8/19/2011,15:09:10,CSminus,Acquisition,1,970,2,1011,7
9247,8/19/2011,15:09:10,CSplusUS,Acquisition,1,959,2,793,8
9247,8/19/2011,15:09:10,CSminus,Acquisition,1,758,2,828,9
9247,8/19/2011,15:09:10,CSminus,Acquisition,1,869,1,946,10
9247,8/19/2011,15:09:10,CSplusUS,Acquisition,1,1980,1,1258,11
9247,8/19/2011,15:09:10,CSplusUS,Acquisition,1,605,1,692,12
9247,8/19/2011,15:09:10,CSminus,Acquisition,2,1662,1,1037,13
9247,8/19/2011,15:09:10,CSplusUS,Acquisition,1,456,1,550,14
9247,8/19/2011,15:09:10,CSplusUS,Acquisition,2,1718,1,529,15
9247,8/19/2011,15:09:10,CSminus,Acquisition,2,1704,1,516,16
9247,8/19/2011,15:09:10,CSminusRev,Reversal,1,789,1,869,17
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,2,840,1,838,18
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,1,874,1,470,19
9247,8/19/2011,15:09:10,CSminusRev,Reversal,1,840,1,838,20
9247,8/19/2011,15:09:10,CSminusRev,Reversal,1,674,1,535,21
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,1,559,1,360,22
9247,8/19/2011,15:09:10,CSminusRev,Reversal,2,951,1,721,23
9247,8/19/2011,15:09:10,CSminusRev,Reversal,1,888,1,341,24
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,2,637,1,1475,25
9247,8/19/2011,15:09:10,CSminusRev,Reversal,1,805,1,421,26
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,2,825,2,936,27
9247,8/19/2011,15:09:10,CSminusRev,Reversal,2,1023,1,598,28
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,2,796,1,684,29
9247,8/19/2011,15:09:10,CSminusRev,Reversal,2,685,1,594,30
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,2,848,1,494,31
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,2,759,1,296,32
9247,8/19/2011,15:09:10,CSminusRev,Reversal,2,722,1,693,33
9247,8/19/2011,15:09:10,CSminusRev,Reversal,1,823,1,406,34
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,1,635,1,545,35
9247,8/19/2011,15:09:10,CSminusRev,Reversal,1,760,1,553,36
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,1,632,1,302,37
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,1,831,1,366,38
9247,8/19/2011,15:09:10,CSminusRev,Reversal,1,597,1,558,39
9247,8/19/2011,15:09:10,CSplusUSRev,Reversal,2,1421,1,643,40
9247,8/19/2011,15:09:10,ThankYou,Reversal,,,,,41
9247,8/19/2011,15:09:10,CSminusRev,Reversal,,,,,42
9247,8/19/2011,15:09:10,CSminusRev,Reversal,,,,,43
9256,3/30/2012,12:39:10,Practice1,List2,,,,,-4
9256,3/30/2012,12:39:10,Practice1,List2,,,2,116,-3
9256,3/30/2012,12:39:10,Practice1,List2,1,796,1,636,-2
9256,3/30/2012,12:39:10,Practice1,List2,2,1039,1,325,-1
9256,3/30/2012,12:39:10,PracticeOver,List2,,,,,0
9256,3/30/2012,12:39:10,CSplusUSRev,AcquisitionOpp,2,736,3,962,1
9256,3/30/2012,12:39:10,CSminusRev,AcquisitionOpp,2,665,3,990,2
9256,3/30/2012,12:39:10,CSplusUSRev,AcquisitionOpp,,,1,380,3
9256,3/30/2012,12:39:10,CSminusRev,AcquisitionOpp,2,1425,3,552,4
9256,3/30/2012,12:39:10,CSminusRev,AcquisitionOpp,2,448,3,414,5
9256,3/30/2012,12:39:10,CSplusUSRev,AcquisitionOpp,2,826,3,521,6
9256,3/30/2012,12:39:10,CSplusUSRev,AcquisitionOpp,2,489,3,581,7
9256,3/30/2012,12:39:10,CSminusRev,AcquisitionOpp,2,732,3,478,8
9256,3/30/2012,12:39:10,CSplusUSRev,AcquisitionOpp,2,560,3,1194,9
9256,3/30/2012,12:39:10,CSminusRev,AcquisitionOpp,2,992,,,10
9256,3/30/2012,12:39:10,CSplusUSRev,AcquisitionOpp,1,1985,,,11
9256,3/30/2012,12:39:10,CSminusRev,AcquisitionOpp,,,1,188,12
9256,3/30/2012,12:39:10,CSminusRev,AcquisitionOpp,2,865,3,942,13
9256,3/30/2012,12:39:10,CSplusUSRev,AcquisitionOpp,2,1933,2,1072,14
9256,3/30/2012,12:39:10,CSplusUSRev,AcquisitionOpp,2,1202,2,1249,15
9256,3/30/2012,12:39:10,CSminusRev,AcquisitionOpp,2,557,3,487,16
9256,3/30/2012,12:39:10,CSplusUS,ReversalOpp,2,689,3,581,17
9256,3/30/2012,12:39:10,CSminus,ReversalOpp,2,906,3,1542,18
9256,3/30/2012,12:39:10,CSminus,ReversalOpp,,,1,590,19
9256,3/30/2012,12:39:10,CSplusUS,ReversalOpp,2,587,3,1731,20
9256,3/30/2012,12:39:10,CSminus,ReversalOpp,1,780,3,717,21
9256,3/30/2012,12:39:10,CSplusUS,ReversalOpp,2,614,1,1677,22
9256,3/30/2012,12:39:10,CSminus,ReversalOpp,1,1056,1,1030,23
9256,3/30/2012,12:39:10,CSplusUS,ReversalOpp,2,673,3,871,24
9256,3/30/2012,12:39:10,CSminus,ReversalOpp,1,489,3,917,25
9256,3/30/2012,12:39:10,CSplusUS,ReversalOpp,,,1,279,26
9256,3/30/2012,12:39:10,CSminus,ReversalOpp,1,1464,3,1486,27
9256,3/30/2012,12:39:10,CSplusUS,ReversalOpp,2,1328,3,1275,28
9256,3/30/2012,12:39:10,CSplusUS,ReversalOpp,2,765,3,877,29
9256,3/30/2012,12:39:10,CSminus,ReversalOpp,1,568,3,577,30
9256,3/30/2012,12:39:10,CSminus,ReversalOpp,1,376,3,553,31
9256,3/30/2012,12:39:10,CSplusUS,ReversalOpp,2,1087,3,1684,32
9256,3/30/2012,12:39:10,ThankYou,ReversalOpp,2,4676,,,33
9282,9/12/2011,13:30:42,Practice1,List2,,,1,1820,-4
9282,9/12/2011,13:30:42,Practice1,List2,1,1472,1,1301,-3
9282,9/12/2011,13:30:42,Practice1,List2,2,1941,1,903,-2
9282,9/12/2011,13:30:42,Practice1,List2,2,1200,1,1712,-1
9282,9/12/2011,13:30:42,PracticeOver,List2,,,,,0
9282,9/12/2011,13:30:42,CSplusUS,Acquisition,1,1554,1,1012,1
9282,9/12/2011,13:30:42,CSminus,Acquisition,2,1289,1,1334,2
9282,9/12/2011,13:30:42,CSplusUS,Acquisition,2,999,2,703,3
9282,9/12/2011,13:30:42,CSminus,Acquisition,1,735,1,305,4
9282,9/12/2011,13:30:42,CSplusUS,Acquisition,,,2,130,5
9282,9/12/2011,13:30:42,CSplusUS,Acquisition,2,602,1,945,6
9282,9/12/2011,13:30:42,CSminus,Acquisition,1,1145,1,299,7
9282,9/12/2011,13:30:42,CSplusUS,Acquisition,1,1717,1,688,8
9282,9/12/2011,13:30:42,CSminus,Acquisition,2,802,1,369,9
9282,9/12/2011,13:30:42,CSplusUS,Acquisition,2,1047,1,670,10
9282,9/12/2011,13:30:42,CSminus,Acquisition,1,1319,1,787,11
9282,9/12/2011,13:30:42,CSplusUS,Acquisition,2,409,1,808,12
9282,9/12/2011,13:30:42,CSminus,Acquisition,1,717,1,784,13
9282,9/12/2011,13:30:42,CSminus,Acquisition,2,1229,1,749,14
9282,9/12/2011,13:30:42,CSplusUS,Acquisition,2,675,1,392,15
9282,9/12/2011,13:30:42,CSminus,Acquisition,2,886,1,579,16
9282,9/12/2011,13:30:42,CSplusUSRev,Reversal,1,329,1,475,17
9282,9/12/2011,13:30:42,CSminusRev,Reversal,,,1,258,18
9282,9/12/2011,13:30:42,CSplusUSRev,Reversal,1,636,1,546,19
9282,9/12/2011,13:30:42,CSminusRev,Reversal,1,1098,1,606,20
9282,9/12/2011,13:30:42,CSplusUSRev,Reversal,2,1555,1,789,21
9282,9/12/2011,13:30:42,CSminusRev,Reversal,1,610,1,474,22
9282,9/12/2011,13:30:42,CSminusRev,Reversal,1,804,1,804,23
9282,9/12/2011,13:30:42,CSplusUSRev,Reversal,2,976,1,409,24
9282,9/12/2011,13:30:42,CSplusUSRev,Reversal,1,767,1,528,25
9282,9/12/2011,13:30:42,CSminusRev,Reversal,1,935,1,897,26
9282,9/12/2011,13:30:42,CSminusRev,Reversal,2,731,1,606,27
9282,9/12/2011,13:30:42,CSplusUSRev,Reversal,1,370,1,291,28
9282,9/12/2011,13:30:42,CSminusRev,Reversal,2,325,1,664,29
9282,9/12/2011,13:30:42,CSplusUSRev,Reversal,2,1355,1,884,30
9282,9/12/2011,13:30:42,CSminusRev,Reversal,2,527,1,810,31
9282,9/12/2011,13:30:42,CSplusUSRev,Reversal,1,366,1,527,32
9282,9/12/2011,13:30:42,ThankYou,Reversal,1,2124,,,33
9368,5/3/2012,12:37:00,Practice1,List2,1,1149,1,894,-4
9368,5/3/2012,12:37:00,Practice1,List2,1,726,1,601,-3
9368,5/3/2012,12:37:00,Practice1,List2,1,646,1,476,-2
9368,5/3/2012,12:37:00,Practice1,List2,2,582,1,685,-1
9368,5/3/2012,12:37:00,PracticeOver,List2,,,,,0
9368,5/3/2012,12:37:00,CSminusRev,Acquisition,2,1075,3,888,1
9368,5/3/2012,12:37:00,CSplusUSRev,Acquisition,2,1714,3,734,2
9368,5/3/2012,12:37:00,CSminusRev,Acquisition,2,653,3,626,3
9368,5/3/2012,12:37:00,CSplusUSRev,Acquisition,2,831,3,590,4
9368,5/3/2012,12:37:00,CSminusRev,Acquisition,2,732,3,702,5
9368,5/3/2012,12:37:00,CSplusUSRev,Acquisition,2,775,3,872,6
9368,5/3/2012,12:37:00,CSplusUSRev,Acquisition,2,699,3,574,7
9368,5/3/2012,12:37:00,CSminusRev,Acquisition,2,765,3,621,8
9368,5/3/2012,12:37:00,CSminusRev,Acquisition,2,554,3,563,9
9368,5/3/2012,12:37:00,CSplusUSRev,Acquisition,2,642,3,536,10
9368,5/3/2012,12:37:00,CSminusRev,Acquisition,2,575,3,568,11
9368,5/3/2012,12:37:00,CSplusUSRev,Acquisition,2,614,3,622,12
9368,5/3/2012,12:37:00,CSminusRev,Acquisition,2,874,3,599,13
9368,5/3/2012,12:37:00,CSplusUSRev,Acquisition,2,645,3,571,14
9368,5/3/2012,12:37:00,CSplusUSRev,Acquisition,2,689,3,566,15
9368,5/3/2012,12:37:00,CSminusRev,Acquisition,2,733,3,607,16
9368,5/3/2012,12:37:00,CSminus,Reversal,2,851,3,561,17
9368,5/3/2012,12:37:00,CSplusUS,Reversal,2,728,3,635,18
9368,5/3/2012,12:37:00,CSminus,Reversal,2,686,3,546,19
9368,5/3/2012,12:37:00,CSplusUS,Reversal,2,946,3,588,20
9368,5/3/2012,12:37:00,CSplusUS,Reversal,2,682,3,510,21
9368,5/3/2012,12:37:00,CSminus,Reversal,2,862,3,380,22
9368,5/3/2012,12:37:00,CSminus,Reversal,2,746,3,365,23
9368,5/3/2012,12:37:00,CSplusUS,Reversal,2,644,3,330,24
9368,5/3/2012,12:37:00,CSminus,Reversal,2,633,3,320,25
9368,5/3/2012,12:37:00,CSplusUS,Reversal,2,800,3,448,26
9368,5/3/2012,12:37:00,CSminus,Reversal,2,1131,3,334,27
9368,5/3/2012,12:37:00,CSplusUS,Reversal,2,581,3,414,28
9368,5/3/2012,12:37:00,CSplusUS,Reversal,2,1259,3,297,29
9368,5/3/2012,12:37:00,CSminus,Reversal,2,891,3,391,30
9368,5/3/2012,12:37:00,CSminus,Reversal,2,588,3,324,31
9368,5/3/2012,12:37:00,CSplusUS,Reversal,2,893,3,393,32
9368,5/3/2012,12:37:00,ThankYou,Reversal,1,1572,,,33
9525,3/29/2012,17:46:52,Practice1,List2,,,3,1854,-4
9525,3/29/2012,17:46:52,Practice1,List2,,,,,-3
9525,3/29/2012,17:46:52,Practice1,List2,1,1590,3,1815,-2
9525,3/29/2012,17:46:52,Practice1,List2,2,1211,2,1323,-1
9525,3/29/2012,17:46:52,PracticeOver,List2,,,,,0
9525,3/29/2012,17:46:52,CSplusUS,Acquisition,1,871,2,1364,1
9525,3/29/2012,17:46:52,CSminus,Acquisition,2,1026,3,1289,2
9525,3/29/2012,17:46:52,CSplusUS,Acquisition,2,1323,3,982,3
9525,3/29/2012,17:46:52,CSminus,Acquisition,2,1116,3,911,4
9525,3/29/2012,17:46:52,CSplusUS,Acquisition,2,1561,3,907,5
9525,3/29/2012,17:46:52,CSplusUS,Acquisition,2,980,3,892,6
9525,3/29/2012,17:46:52,CSminus,Acquisition,2,1302,3,913,7
9525,3/29/2012,17:46:52,CSplusUS,Acquisition,2,1075,3,728,8
9525,3/29/2012,17:46:52,CSminus,Acquisition,2,935,3,594,9
9525,3/29/2012,17:46:52,CSplusUS,Acquisition,2,792,3,648,10
9525,3/29/2012,17:46:52,CSminus,Acquisition,2,715,3,542,11
9525,3/29/2012,17:46:52,CSplusUS,Acquisition,2,926,3,649,12
9525,3/29/2012,17:46:52,CSminus,Acquisition,2,884,3,481,13
9525,3/29/2012,17:46:52,CSminus,Acquisition,2,987,3,531,14
9525,3/29/2012,17:46:52,CSplusUS,Acquisition,2,851,3,657,15
9525,3/29/2012,17:46:52,CSminus,Acquisition,2,931,3,750,16
9525,3/29/2012,17:46:52,CSplusUSRev,Reversal,2,958,3,519,17
9525,3/29/2012,17:46:52,CSminusRev,Reversal,2,783,3,464,18
9525,3/29/2012,17:46:52,CSplusUSRev,Reversal,2,850,3,448,19
9525,3/29/2012,17:46:52,CSminusRev,Reversal,2,980,3,525,20
9525,3/29/2012,17:46:52,CSplusUSRev,Reversal,2,692,3,409,21
9525,3/29/2012,17:46:52,CSminusRev,Reversal,2,742,3,568,22
9525,3/29/2012,17:46:52,CSminusRev,Reversal,2,814,3,669,23
9525,3/29/2012,17:46:52,CSplusUSRev,Reversal,2,720,3,515,24
9525,3/29/2012,17:46:52,CSplusUSRev,Reversal,2,996,3,619,25
9525,3/29/2012,17:46:52,CSminusRev,Reversal,2,1328,3,587,26
9525,3/29/2012,17:46:52,CSminusRev,Reversal,2,673,3,549,27
9525,3/29/2012,17:46:52,CSplusUSRev,Reversal,2,917,3,496,28
9525,3/29/2012,17:46:52,CSminusRev,Reversal,2,594,3,522,29
9525,3/29/2012,17:46:52,CSplusUSRev,Reversal,2,729,3,556,30
9525,3/29/2012,17:46:52,CSminusRev,Reversal,2,699,3,495,31
9525,3/29/2012,17:46:52,CSplusUSRev,Reversal,2,816,3,447,32
9525,3/29/2012,17:46:52,ThankYou,Reversal,1,3601,,,33
9528,4/30/2012,12:47:13,Practice1,List2,,,1,191,-4
9528,4/30/2012,12:47:13,Practice1,List2,1,395,2,923,-3
9528,4/30/2012,12:47:13,Practice1,List2,1,483,1,1071,-2
9528,4/30/2012,12:47:13,Practice1,List2,1,401,1,753,-1
9528,4/30/2012,12:47:13,PracticeOver,List2,,,,,0
